,Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
333421,Sierra Leone,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,2.9366,3.0318,3.0061,3.018,3.1012,3.1676,3.2695,3.3173,3.3873,3.3563,3.3756,3.3121,3.3567,3.2591,3.0259,3.1462,3.2137,3.5691,3.6479,3.5822,4.022,4.1612,3.7707,3.8119,3.7377,3.7199,3.7766,3.8559,3.8711,3.8387,3.5815,3.8078,4.1572,4.3703,4.7057,5.0389,5.627,4.9016,5.1052,5.4143,5.6819,6.0897,6.5727,6.7372,7.0253,6.435,6.7491,6.7365,7.6246,6.5022,6.6324,7.4747,6.9266,6.9377,
333423,Sierra Leone,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334937,Singapore,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,7.4416,7.4914,8.9069,9.8578,10.3042,10.2966,11.1792,12.3947,13.9598,14.9915,15.0876,16.2563,16.9183,18.2648,19.749,20.6115,21.0128,21.4278,23.8688,25.2437,33.7563,35.8087,36.6222,42.4606,45.4029,46.8298,48.7919,50.3423,54.7804,52.7321,57.2449,58.7677,51.4045,49.8092,52.4707,50.329,50.5981,51.1666,50.4513,51.4466,58.0516,60.4483,58.5909,62.0155,63.9153,65.7515,63.8809,69.103,67.0904,69.5815,68.0695,70.8684,71.847,74.2901,
334939,Singapore,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.00567,58.52847,51.16527,49.56997,52.23147,50.08977,50.35887,50.92737,50.21207,51.20737,57.81237,60.20907,58.35167,61.77627,63.67607,65.51226999999999,63.64167,68.86376999999999,66.85117,69.34227,67.83027,70.62916999999999,71.60776999999999,,
337969,Slovak Republic,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,57.6233,57.8044,58.6583,59.9343,60.5686,61.9653,62.8264,65.0368,71.6999,72.9409,77.0217,74.9904,73.2592,73.2246,75.5989,75.1576,72.5361,74.1738,75.5772,75.1333,75.2428,65.2198,60.5791,58.756,55.9408,55.9767,56.7114,55.9855,54.9536,53.8178,51.4927,52.041,51.7417,52.4853,52.1303,52.2227,52.5513,51.6027,51.3578,47.0334,49.8354,48.0971,45.7986,46.1916,43.4423,44.3451,45.2984,47.5387,47.0644,44.5443,42.5163,46.7825,45.4866,44.7756,
337971,Slovak Republic,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.00481866644151,43.265436508605234,42.47668550582154,43.75955391409859,43.43208238566632,47.39752904242265,44.633216582567286,44.13514619052846,45.00592119091832,40.8948809480806,44.5675255021812,42.47149793416967,39.03723474333584,38.7122866070225,38.14818042514374,38.52061882067516,39.40806650592427,41.74898767689498,42.24869340325111,38.9590057878517,34.75616873311661,39.07282063253675,37.77692063253675,,
339485,Slovenia,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,14.7729,15.0153,14.6556,16.3451,17.4675,17.1857,16.7828,17.8254,18.6179,19.4606,19.6505,17.2522,17.2466,19.8769,20.2939,19.8807,19.7174,19.2985,23.6027,22.3443,21.4272,19.9511,18.8647,19.4316,19.2724,20.1872,20.8438,21.5652,21.4004,20.7123,20.4166,22.22,22.9683,22.7855,23.3534,23.547,23.6763,23.5833,24.1957,21.9375,22.0573,20.9896,20.3716,20.2291,18.599,18.8395,19.5746,19.9311,19.7888,19.137,17.8252,17.9711,17.1648,15.9935,
339487,Slovenia,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.15170618046901,15.9070097023329,15.53989380317886,15.658791271881558,16.10685056011334,16.2616932860317,16.37142651218922,15.96916165535978,16.834620425972687,14.64349053841436,14.83756197691369,13.870158637996369,13.31302757737108,14.874043336016747,19.262464730645608,19.60429870747647,20.48855186016486,20.83908161299941,20.79520804295542,15.75322744335388,14.644595940157618,14.82872687488306,14.02242687488306,,
341001,Solomon Islands,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.1522,0.1631,0.1666,0.1864,0.2165,0.2056,0.2167,0.232,0.2414,0.248,0.2668,0.3141,0.293,0.301,0.2863,0.286,0.2574,0.2605,0.291,0.287,0.3067,0.3151,0.3358,0.3413,0.3494,0.3365,0.3413,0.3486,0.3557,0.3605,0.4137,0.4359,0.4514,0.4633,0.4784,0.4966,0.5032,0.5329,0.5442,0.5469,0.5837,0.6047,0.6111,0.6402,0.6271,0.5911,0.5861,0.6016,0.6282,0.6396,0.6507,0.6743,0.7015,0.7208,
341003,Solomon Islands,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1206127,2.1428127,3.5622213,2.81024,4.2192735,6.3574334,5.4990011,6.679574,7.8376004,6.6377889,7.9645962,7.7005552,9.8452609,10.0866139,13.1598313,14.69999,16.028633,16.823944,16.850544,16.861944,16.873044,16.896644,16.923844,,
342517,Somalia,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,18.5811,18.4469,18.8009,18.6364,18.3742,19.78,19.7548,21.0791,22.6768,22.6992,22.6242,23.5531,24.1831,23.5668,23.9507,24.741,25.1014,26.0332,27.0536,26.8769,25.5717,22.7735,20.9006,22.8512,24.6631,25.4294,26.0914,26.6878,26.782,27.4305,28.1684,28.7011,29.2654,29.7926,30.3058,30.9921,30.115,28.8688,29.3021,29.6831,29.9731,30.289,30.5118,30.5725,30.7398,30.7537,30.994,31.0955,31.4903,32.0115,32.445,32.2565,32.3624,32.4999,
342519,Somalia,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5184,46.051100000000005,46.6154,47.1426,47.6558,48.3421,47.465,46.2188,46.6521,47.033100000000005,47.3231,47.639,47.8618,47.9225,48.0898,48.1037,48.344,48.4455,48.8403,49.3615,49.795,49.6065,49.7124,,
344033,South Africa,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,241.1223,240.6281,247.9268,267.0088,276.0882,294.2918,310.3143,312.549,292.1498,302.0015,317.6637,334.1902,343.2643,346.5641,367.679,373.1236,371.2071,388.295,394.0456,392.8052,406.9963,399.3435,393.3307,397.5482,404.3382,423.1472,437.3616,456.7647,463.9921,446.6648,451.2494,462.2393,476.6529,503.5274,537.912,549.8229,553.9552,576.0742,606.0431,574.1735,582.4778,562.8735,583.0207,595.4015,608.8516,583.2926,583.2915,595.3176,598.0694,602.8509,541.7096,550.9844,533.0269,522.1155,
344035,South Africa,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0191,450.0322,466.7357,484.5651,528.4131,557.7096,561.9405,577.7285,618.7235,566.4951,581.3967,554.8584000000001,574.9013,578.2286,599.3194,562.062,548.3031000000001,575.0568999999999,579.8239,579.5729,513.4227000000001,522.6975000000001,504.74,,
345549,South Sudan,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345551,South Sudan,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347065,Spain,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,190.4731,188.1302,201.5071,215.9221,229.5423,235.9486,254.7814,247.6892,248.4378,261.3149,274.7066,279.7025,275.5628,277.6902,268.7683,261.7463,267.026,265.3971,273.2793,292.7494,297.7363,305.6652,313.7045,298.8809,311.5441,327.3541,320.9942,344.1438,353.6058,377.9306,396.603,394.7261,412.2859,422.196,438.475,452.7822,445.0602,462.1211,426.9132,388.3204,375.2444,374.8281,367.7986,339.5662,337.5087,350.2353,341.6246,355.273,348.2492,329.7538,290.3876,308.5954,304.8863,285.3839,
347067,Spain,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.3745502313119,348.88582407622096,367.3493586925002,377.6008694355288,393.1440964352743,407.555882771539,397.5066443208304,417.4556813133857,382.4364749061382,346.0415964184121,330.67093440263346,330.7007453786084,325.84145841080533,298.878278476551,294.9976054317022,305.1146562143209,296.41798742772176,309.22448156153433,301.81495682029595,284.1425564544025,245.97772259837225,263.6134267743048,259.9043267743048,,
348581,Sri Lanka,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,19.0813,18.9168,18.8298,19.3455,20.4685,17.5955,18.2724,20.0304,21.1358,20.9584,21.3814,21.7562,21.3339,21.7531,22.4592,21.8151,21.3559,20.472,21.4409,19.9842,21.0923,20.2743,21.3889,21.7286,23.18,22.9657,23.5815,23.626,23.2145,25.0396,26.1221,25.4987,26.3883,28.0694,27.2683,30.0107,28.8197,29.1658,30.4334,29.0348,31.1202,33.4653,35.4218,33.1713,33.901,38.4939,41.0673,38.2383,39.005,40.2613,39.7966,40.5735,37.6734,38.4038,
348583,Sri Lanka,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.907350000000001,2.537004,5.582800000000002,7.588720000000002,7.653110000000002,10.49857,8.94568,10.499770000000002,12.12198,10.748270000000002,12.63627,14.981369999999998,16.937869999999997,14.68737,15.417070000000002,20.00997,22.58337,19.75437,20.52107,21.77737,21.31267,22.08957,19.18947,,
350097,St. Kitts and Nevis,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.0585,0.0599,0.063,0.0626,0.0609,0.0642,0.0642,0.0664,0.0665,0.0663,0.0655,0.0644,0.0632,0.0614,0.0634,0.0626,0.0602,0.0608,0.0629,0.0623,0.0599,0.0668,0.0682,0.0732,0.0798,0.0735,0.0798,0.0833,0.084,0.0843,0.0941,0.0955,0.103,0.1056,0.1123,0.1067,0.1125,0.1211,0.1266,0.1368,0.1451,0.1238,0.1178,0.1291,0.1346,0.1404,0.15,0.1425,0.1483,0.1653,0.1416,0.1583,0.1655,0.1745,
350099,St. Kitts and Nevis,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0429,-0.0415,-0.034,-0.0314,-0.0247,-0.0303,-0.0245,-0.0159,-0.0104,-0.0002,0.0080999999999999,-0.0132,-0.0192,-0.0079,-0.0024,0.0033999999999999,0.0129999999999999,0.0054999999999999,0.0112999999999999,0.0282999999999999,0.0045999999999999,0.0212999999999999,0.0284999999999999,,
351613,St. Lucia,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.0769,0.0789,0.085,0.0855,0.0816,0.0891,0.0869,0.0926,0.0946,0.0961,0.0975,0.0893,0.0983,0.0953,0.1011,0.1118,0.115,0.123,0.1433,0.1462,0.1471,0.1479,0.149,0.1475,0.1627,0.1679,0.1707,0.1783,0.1884,0.201,0.2134,0.2185,0.211,0.2259,0.2214,0.2252,0.2368,0.2474,0.2573,0.2685,0.2883,0.2504,0.2592,0.2819,0.2985,0.3054,0.322,0.3294,0.3221,0.4529,0.3966,0.4267,0.432,0.4513,
351615,St. Lucia,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091613973568282,0.079953302102281,0.0642004779730379,0.0742792831755989,0.065419112700919,0.019610616238274,0.056989181456066,0.076494503985848,0.0838784308021939,0.080016505151224,0.2116034423272318,0.115115794104978,0.0757141380675789,0.0331688025473419,-0.012547150561782,0.035896818177635,-0.074265547975968,-0.1893669942588619,0.095471,0.226271,0.169971,0.200071,0.205371,,
354645,St. Vincent and the Grenadines,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.0457,0.0467,0.0495,0.051,0.0502,0.0534,0.0528,0.0552,0.056,0.0569,0.0576,0.0585,0.0587,0.0598,0.064,0.0645,0.0624,0.0596,0.067,0.0762,0.0771,0.0746,0.0812,0.0753,0.0991,0.1047,0.0988,0.1099,0.1175,0.1186,0.0927,0.0994,0.1068,0.1109,0.1159,0.1184,0.1265,0.1329,0.137,0.1814,0.1536,0.1267,0.1447,0.1377,0.1477,0.1501,0.156,0.1639,0.1565,0.1562,0.1362,0.1453,0.1457,0.1508,
354647,St. Vincent and the Grenadines,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0433,0.04845,0.0543,0.05685,0.0603,0.0628,0.0709,0.0773,0.0814,0.1258,0.0979999999999999,0.0711,0.0891,0.0820999999999999,0.0921,0.0945,0.1004,0.1083,0.1009,0.1006,0.0805999999999999,0.0897,0.0901,,
356161,Sudan,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,38.3138,39.0686,39.8717,43.2938,43.9803,45.112,45.4694,45.4022,46.3901,49.1821,52.2536,54.4917,58.9133,58.5677,59.4257,60.8079,57.5017,56.1525,57.8804,58.2657,60.6151,61.6883,66.8199,69.9738,76.6646,77.3551,80.0699,82.5479,86.2289,90.2418,94.8494,100.2132,103.8456,107.3314,110.0415,113.91,116.9705,120.0067,121.6082,123.4959,124.3351,121.1135,122.8622,124.2004,126.149,129.5784,133.4589,133.1455,137.6943,137.622,136.672,138.2663,137.7286,138.7416,
356163,Sudan,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8674,108.2312,111.8636,115.3494,118.0595,121.928,124.9885,128.0247,129.62619999999998,131.5139,132.35309999999998,129.13150000000002,130.8802,132.2184,134.167,137.5964,141.4769,141.1635,145.7123,145.64,144.69,146.2843,145.7466,,
357677,Suriname,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,2.0279,2.0376,1.9777,2.2257,2.1374,2.0366,2.106,2.2442,2.4062,2.414,2.4884,2.2945,2.2755,2.0853,1.9215,2.0408,2.0468,1.7358,1.8194,2.0163,2.3308,2.5783,2.7149,2.5673,2.521,2.5496,2.5353,2.4802,2.4884,2.401,2.5196,2.5402,1.9591,2.1828,2.3253,2.5967,2.4565,2.347,2.4333,2.5336,2.8444,3.0801,3.5452,3.4187,3.787,3.8738,4.1452,3.5968,3.2603,3.8266,3.7481,3.7462,3.6584,3.7377,
357679,Suriname,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.60589454,-1.58529454,-3.59132467,-4.741522010000001,-5.962522099999999,-6.965360109999999,-8.42957757,-10.0659108,-11.14813453,-12.45074132,-10.02769562,-10.41548452,-10.83137508,-12.41501851,-4.463290980000001,-9.98725187,-11.69238647,-14.200121139999998,-14.536621139999998,-13.97032114,-14.048821139999998,-14.050721139999998,-14.138521139999998,,
359193,Sweden,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,114.5366,107.5017,107.7675,109.3734,102.5416,104.1932,111.2075,107.2203,101.979,105.3883,97.8035,90.1514,83.8421,78.176,77.8958,81.6656,82.5922,80.246,78.1681,75.4121,75.0942,75.1053,77.7362,78.3201,81.3062,80.5127,85.7519,80.4176,80.6187,79.43,75.6127,75.3957,77.1296,77.4244,76.1268,70.9625,71.4307,68.931,67.3556,62.5017,68.2212,63.6253,60.8216,58.7768,57.3444,57.39,57.1953,56.4302,53.6759,53.3572,52.0428,53.9253,50.13,49.1184,
359195,Sweden,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7593081953623,24.652973981044404,27.392337792059,30.47759192905701,31.601140347177704,25.955038137240905,19.405945180442306,19.0325477661904,17.731664747976993,13.040451268226,16.378676881434295,10.9755624982283,8.153835856067296,7.914536532145298,7.965327655086298,9.532881892398995,10.525532366837304,16.165945287926696,16.616213826288302,13.514720204958998,9.197773809098996,10.635458678416,6.840158678416003,,
360709,Switzerland,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,51.3177,53.2684,54.0185,57.9933,53.3446,50.8217,52.7027,53.2161,54.5184,53.323,54.1485,51.5156,49.2058,53.3727,52.942,56.0799,56.001,54.2054,54.093,53.9393,54.6662,56.9257,56.6331,53.9739,52.8809,53.6784,54.2215,52.7708,54.2774,54.383,53.593,55.1088,53.4659,54.6994,55.3446,56.0667,55.465,53.4591,55.0644,53.2433,55.0062,50.9946,52.3534,53.6132,49.9621,49.3178,49.81,48.8921,47.5976,47.4035,44.9823,46.7315,43.5627,43.4464,
360711,Switzerland,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.79764051161534,54.2165579572462,50.81041885626767,52.07799991490866,52.65308096765666,53.11683090126365,53.48252982958434,52.56016509920167,52.94618065518167,50.02433023107449,52.13942338494133,49.948205335034,49.77682096527033,51.80946850624223,49.73976425098636,47.30200291019906,47.76377469396806,47.14337697458889,46.44823017982873,45.5757199719965,43.4941876673603,44.79444278502395,41.62564278502396,,
362225,Syrian Arab Republic,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,15.6435,15.6448,16.0278,15.3202,18.6574,23.3672,25.5864,26.0421,27.443,29.9568,29.9499,32.2833,35.2219,39.6723,42.3733,40.1439,42.1069,50.9448,52.9229,55.9393,63.4084,71.8509,71.2628,75.2377,78.2239,79.8148,82.8267,81.5873,83.6003,82.8511,84.955,77.4559,73.1051,73.5332,74.4873,86.4108,88.1922,92.1162,91.7672,89.0621,88.6959,84.4845,66.4748,47.8988,42.9689,41.1474,40.0841,41.927,42.3595,41.3046,40.5397,40.0731,40.2081,41.2106,
362227,Syrian Arab Republic,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.917,77.4169,73.06509999999999,73.4922,74.4453,86.36779999999999,88.1492,92.0732,91.7242,89.0191,88.65289999999999,84.44149999999999,66.4318,47.8558,42.9259,41.1044,40.0411,41.884,42.3165,41.2616,40.4967,40.0301,40.1651,,
363741,Tajikistan,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,14.2634,14.6047,15.2096,15.809,16.4386,17.3369,17.7146,18.0853,18.5151,18.9591,20.2667,20.3889,20.1982,20.6892,20.9214,21.6272,22.3235,22.8204,23.0496,23.221,22.0114,22.6064,18.5419,14.1658,11.6289,11.0595,9.9112,10.072,10.1957,10.0451,10.5061,10.0113,10.8662,10.2005,12.3336,11.8104,12.4918,13.9749,12.7595,11.9968,11.8707,11.8343,12.8063,13.0286,14.4924,15.2599,16.2906,18.0214,19.3946,20.3508,21.0412,21.1756,21.1967,21.4381,
363743,Tajikistan,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6861,8.1913,9.0462,8.3805,10.5136,9.9904,10.6718,12.1549,10.9395,10.1768,10.0507,10.0143,10.9863,11.2086,12.6724,13.4399,14.4706,16.2014,17.5746,18.5308,19.2212,19.3556,19.3767,,
365257,Tanzania,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,19.4676,19.644,20.1623,20.3081,20.6754,21.1801,22.1817,22.6059,23.2805,23.9579,24.2502,25.0881,25.8635,26.2458,25.4245,25.9723,26.6885,27.5348,27.8641,28.1599,28.6549,28.9393,29.0806,30.0212,30.7279,34.6617,33.3599,32.9915,34.5743,37.776,38.7392,39.4218,41.39,43.0552,44.5328,46.5145,48.0653,47.9291,50.055,50.579,53.8804,58.6733,61.5167,65.8198,67.4898,71.3815,73.6476,74.0274,75.6335,80.1164,83.3068,87.0754,87.5848,89.8154,
365259,Tanzania,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.47617399999999,83.158774,85.12697399999999,86.79217399999999,88.269774,90.251474,91.802274,91.666074,93.791974,94.315974,97.617374,102.410274,105.253674,109.556774,111.226774,115.118474,117.384574,117.764374,119.370474,123.853374,127.04377399999998,130.812374,131.321774,,
366773,Thailand,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,117.9245,118.6031,117.6292,127.8987,124.3508,133.6926,136.7803,144.2188,149.9285,148.884,152.9042,153.5449,151.8233,158.4138,164.2639,170.9983,169.2992,177.1215,191.3854,205.0481,217.046,230.7906,241.4474,255.2038,269.3673,285.1786,304.5083,310.1248,284.2997,294.4006,293.9427,306.3261,318.3123,333.4503,355.1125,367.7068,372.9599,385.6582,388.0127,386.8364,408.5806,408.195,426.7784,437.456,426.3471,428.1281,430.4398,433.4065,430.7962,436.5747,433.7212,429.4629,442.4923,440.783,
366775,Thailand,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.49909999999988,251.88919,274.18625,287.56289000000004,300.96645,309.36637,311.56903,317.26183000000003,318.8277300000001,315.63936,342.75287000000003,333.55882,346.08246,354.34516,325.83885,340.79053,343.3852,348.02568,344.8279,344.58618,341.73268,337.47438,350.50378,,
368289,Timor-Leste,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.6488,0.6681,0.7225,0.7325,0.7208,0.6727,0.6056,0.5368,0.4847,0.4067,0.376,0.3823,0.4052,0.4273,0.4593,0.4666,0.4729,0.4758,0.4508,0.4757,0.5187,0.6106,0.588,0.6086,0.6808,0.7035,0.7281,0.6983,0.7948,0.7876,0.9257,1.0378,1.0173,1.2106,1.7496,2.1356,2.3148,2.0938,2.2972,2.2316,2.1363,2.2841,2.6838,2.4191,2.2016,2.244,2.0425,2.0004,1.9126,2.0755,1.9137,1.9161,2.0154,2.0072,
368291,Timor-Leste,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6227,0.7348000000000001,0.7143000000000002,0.9076,1.4466,1.8326,3.4978,-3.4932,-2.2668,-0.1904000000000003,1.8573,-1.1459,-0.1751999999999998,-0.2209000000000003,3.6406,0.7660000000000002,0.5645,0.5224,0.4346000000000001,0.5974999999999999,0.4357,0.4380999999999999,0.5374000000000001,,
369805,Togo,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,1.8847,1.8855,1.971,1.9028,1.9061,2.0259,2.0017,2.1402,2.2203,2.2784,2.1703,2.1938,2.4681,2.239,2.3547,2.409,2.7182,2.8537,3.089,3.1052,3.3066,3.2052,2.9106,2.878,3.397,3.316,4.041,3.8931,4.3222,4.8071,4.7985,4.7893,4.9647,5.3121,5.3446,5.5282,5.4978,5.5705,6.0645,7.4916,7.4018,7.3211,7.7834,7.6602,7.4362,7.4624,8.2261,8.1466,8.6527,8.9392,9.5974,10.1196,10.4774,10.6129,
369807,Togo,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52802,5.51882,5.69422,6.04162,6.07412,6.25772,6.22732,6.30002,6.79402,8.221119999999999,8.131319999999999,8.05062,8.512920000000001,8.38972,8.16572,8.19192,8.95562,8.87612,9.38222,9.66872,10.32692,10.84912,11.20692,,
371321,Tonga,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.0671,0.0671,0.069,0.0792,0.0883,0.0916,0.0983,0.1081,0.1257,0.1292,0.1343,0.1602,0.1505,0.1349,0.1222,0.1396,0.1235,0.1692,0.1923,0.198,0.1947,0.2002,0.2098,0.2107,0.25,0.2203,0.2377,0.2484,0.2555,0.2574,0.2094,0.2052,0.216,0.2363,0.2223,0.232,0.2444,0.2257,0.2357,0.2432,0.2388,0.2325,0.2319,0.2334,0.2467,0.2505,0.26,0.295,0.2756,0.3086,0.3122,0.3223,0.3343,0.3421,
371323,Tonga,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7876,-1.7918,-1.781,-1.7607000000000002,-1.7747000000000002,-1.765,-1.6346,-1.7713,-1.7613,-1.7538,-1.7582,-1.7645000000000002,-1.7651,-1.7636,-1.7503000000000002,-1.7465000000000002,-1.737,-1.7020000000000002,-1.7214,-1.6884,-1.6848,-1.6747,-1.6627,,
372837,Trinidad and Tobago,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,9.0984,9.1298,8.8312,9.2471,9.5009,8.9392,10.0696,10.9751,11.349,11.088,11.9183,12.3565,13.3985,14.076,14.7628,15.1309,14.8758,15.1669,15.9466,15.9705,15.9017,16.1288,16.3861,16.171,17.9054,17.3225,18.3964,18.2532,22.0218,22.5954,23.4694,26.3012,28.3506,32.4093,34.4602,41.5458,45.7028,46.5136,45.3818,44.3785,48.0768,48.2142,44.6885,43.876,43.7186,43.313,40.0133,39.0435,39.2443,39.9977,36.5129,35.398,34.8026,34.187,
372839,Trinidad and Tobago,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.16527,23.99707,26.04647,30.10517,32.15607,39.24167,43.39867,44.27598,43.10518,42.09966,46.15882,45.94203,42.42644,41.69846,41.52104,41.15185,37.88517,36.93716,37.05188,37.80528,34.32048,33.205580000000005,32.61018,,
374353,Tunisia,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,10.4735,10.8455,11.5688,11.6749,12.5202,12.9645,12.9594,14.0554,14.7578,15.8899,17.0774,17.5298,17.3948,19.1231,19.8454,20.3417,20.5788,20.8956,21.6153,22.7599,23.2197,24.2817,25.442,25.9977,25.7411,26.236,27.2381,27.6881,29.0041,30.5523,31.6287,32.6048,32.3521,32.0608,33.6348,34.8521,36.2335,37.0802,38.3597,38.2456,40.1318,38.2383,40.2435,39.9762,41.9327,42.3591,41.5544,41.7684,41.7584,41.7706,40.1968,43.0972,42.4361,43.5785,
374355,Tunisia,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4957,35.278,34.8315,34.3464,35.7266,36.7501,37.9377,38.5906,39.6763,39.3684,44.5798,41.4793,44.1355,43.8682,45.8247,46.2511,45.4464,45.6604,45.650400000000005,45.662600000000005,44.088800000000006,46.9892,46.328100000000006,,
