Indicator Code: CG0010
"Indicator Name: Communicable, maternal, perinatal and nutritional conditions"
Export date: 7/24/2025 3:33:02 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: A00-B99, D50-D53, D64.9, E00-E02, E40-E46, E50-E64, G00-G04, G14, H65-H66, J00-J22, N70-N73, O00-O99, P00-P96, U04, U07.1, U07.2, U09.9, U10.9"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
CSA,Central and South America,PAN,Panama,1959,Female,Age_all,[All],1727.00000000,42.08089669,258.51298775,325.84905660,
CSA,Central and South America,PAN,Panama,1960,All,Age_all,[All],3328.00000000,39.68045785,239.74956194,301.44927536,
CSA,Central and South America,PAN,Panama,1960,Male,Age_all,[All],1770.00000000,39.02116402,254.94748480,316.07142857,
CSA,Central and South America,PAN,Panama,1960,Female,Age_all,[All],1558.00000000,40.45702415,225.18677179,286.39705882,
CSA,Central and South America,PAN,Panama,1961,All,Age_all,[All],3166.00000000,37.53408417,230.44303340,278.45206684,
CSA,Central and South America,PAN,Panama,1961,Male,Age_all,[All],1723.00000000,37.71065879,256.50840199,298.09688581,
CSA,Central and South America,PAN,Panama,1961,Female,Age_all,[All],1443.00000000,37.32540093,207.35441900,258.13953488,
CSA,Central and South America,PAN,Panama,1962,All,Age_all,[All],2677.00000000,34.01092618,188.05165424,227.82978723,
CSA,Central and South America,PAN,Panama,1962,Male,Age_all,[All],1435.00000000,33.94039735,205.79834023,240.24778168,
CSA,Central and South America,PAN,Panama,1962,Female,Age_all,[All],1242.00000000,34.09278068,170.05389834,214.99047949,
CSA,Central and South America,PAN,Panama,1963,All,Age_all,[All],3300.00000000,36.99136868,218.35712390,271.15858669,
CSA,Central and South America,PAN,Panama,1963,Male,Age_all,[All],1772.00000000,36.42343268,239.67383377,286.26817447,
CSA,Central and South America,PAN,Panama,1963,Female,Age_all,[All],1528.00000000,37.67258383,200.51746788,255.51839465,
CSA,Central and South America,PAN,Panama,1964,All,Age_all,[All],2914.00000000,34.46889047,192.84653564,231.45353455,
CSA,Central and South America,PAN,Panama,1964,Male,Age_all,[All],1495.00000000,33.04597701,204.99894183,233.22932917,
CSA,Central and South America,PAN,Panama,1964,Female,Age_all,[All],1419.00000000,36.10687023,181.43984848,229.61165049,
CSA,Central and South America,PAN,Panama,1965,All,Age_all,[All],3058.00000000,35.20202602,204.38718843,237.42236025,
CSA,Central and South America,PAN,Panama,1965,Male,Age_all,[All],1612.00000000,34.52559435,215.00626069,245.73170732,
CSA,Central and South America,PAN,Panama,1965,Female,Age_all,[All],1446.00000000,35.98805376,195.06014459,228.79746835,
CSA,Central and South America,PAN,Panama,1966,All,Age_all,[All],3249.00000000,35.37674216,199.18161270,244.83798041,
CSA,Central and South America,PAN,Panama,1966,Male,Age_all,[All],1701.00000000,34.61538462,204.16430409,251.40407922,
CSA,Central and South America,PAN,Panama,1966,Female,Age_all,[All],1548.00000000,36.25292740,193.99167924,238.00738007,
CSA,Central and South America,PAN,Panama,1967,All,Age_all,[All],3117.00000000,34.87357351,179.50174353,228.18448023,
CSA,Central and South America,PAN,Panama,1967,Male,Age_all,[All],1596.00000000,33.25000000,199.72683998,229.64028777,
CSA,Central and South America,PAN,Panama,1967,Female,Age_all,[All],1521.00000000,36.75688739,166.52831904,226.67660209,
CSA,Central and South America,PAN,Panama,1968,All,Age_all,[All],3363.00000000,35.14841137,203.43587538,239.01918977,
CSA,Central and South America,PAN,Panama,1968,Male,Age_all,[All],1822.00000000,34.86414083,234.34254736,254.46927374,
CSA,Central and South America,PAN,Panama,1968,Female,Age_all,[All],1541.00000000,35.49055735,182.21685597,223.01013025,
CSA,Central and South America,PAN,Panama,1969,All,Age_all,[All],3664.00000000,37.42212236,201.84098656,252.91640781,
CSA,Central and South America,PAN,Panama,1969,Male,Age_all,[All],1844.00000000,35.52302061,205.18289417,250.33939723,
CSA,Central and South America,PAN,Panama,1969,Female,Age_all,[All],1820.00000000,39.56521739,199.50074481,255.58208117,
CSA,Central and South America,PAN,Panama,1970,All,Age_all,[All],3712.00000000,36.30317848,223.29760270,246.80851064,
CSA,Central and South America,PAN,Panama,1970,Male,Age_all,[All],1957.00000000,35.36960058,237.16648435,256.48754915,
CSA,Central and South America,PAN,Panama,1970,Female,Age_all,[All],1755.00000000,37.40409207,209.97392864,236.84210526,
CSA,Central and South America,PAN,Panama,1971,All,Age_all,[All],3424.00000000,34.73673532,189.48981067,221.61812298,
CSA,Central and South America,PAN,Panama,1971,Male,Age_all,[All],1798.00000000,33.53226408,195.99886689,229.92327366,
CSA,Central and South America,PAN,Panama,1971,Female,Age_all,[All],1626.00000000,36.17352614,183.33736469,213.10615990,
CSA,Central and South America,PAN,Panama,1972,All,Age_all,[All],3043.00000000,33.45058811,175.64013819,190.78369906,
CSA,Central and South America,PAN,Panama,1972,Male,Age_all,[All],1533.00000000,31.83800623,179.98040566,189.72772277,
CSA,Central and South America,PAN,Panama,1972,Female,Age_all,[All],1510.00000000,35.26389538,171.70025764,191.86785260,
CSA,Central and South America,PAN,Panama,1973,All,Age_all,[All],2902.00000000,31.63632399,161.04315436,177.38386308,
CSA,Central and South America,PAN,Panama,1973,Male,Age_all,[All],1552.00000000,30.89171975,171.14693389,187.03302000,
CSA,Central and South America,PAN,Panama,1973,Female,Age_all,[All],1350.00000000,32.53796095,149.89356543,167.45224510,
CSA,Central and South America,PAN,Panama,1974,All,Age_all,[All],2800.00000000,31.05934554,158.13076959,164.22287390,
CSA,Central and South America,PAN,Panama,1974,Male,Age_all,[All],1502.00000000,29.65449161,177.86447826,173.84259259,
CSA,Central and South America,PAN,Panama,1974,Female,Age_all,[All],1298.00000000,32.86075949,138.54266432,154.34007134,
CSA,Central and South America,PAN,Panama,1975,All,Age_all,[All],2478.00000000,28.50569424,140.17772419,142.08715596,
CSA,Central and South America,PAN,Panama,1975,Male,Age_all,[All],1356.00000000,28.12111157,159.15817180,153.74149660,
CSA,Central and South America,PAN,Panama,1975,Female,Age_all,[All],1122.00000000,28.98475846,122.84083793,130.16241299,
CSA,Central and South America,PAN,Panama,1976,All,Age_all,[All],2594.00000000,30.24014922,132.78227185,144.99720514,
CSA,Central and South America,PAN,Panama,1976,Male,Age_all,[All],1397.00000000,29.34257509,147.12110851,154.02425579,
CSA,Central and South America,PAN,Panama,1976,Female,Age_all,[All],1197.00000000,31.35970658,119.51489061,135.71428571,
CSA,Central and South America,PAN,Panama,1977,All,Age_all,[All],2233.00000000,27.78745645,118.95352385,122.15536105,
CSA,Central and South America,PAN,Panama,1977,Male,Age_all,[All],1208.00000000,27.01252236,130.41686333,130.45356371,
CSA,Central and South America,PAN,Panama,1977,Female,Age_all,[All],1025.00000000,28.75982043,106.96990337,113.63636364,
CSA,Central and South America,PAN,Panama,1978,All,Age_all,[All],1831.00000000,24.23560556,94.90222837,97.65333333,
CSA,Central and South America,PAN,Panama,1978,Male,Age_all,[All],1001.00000000,23.20890332,103.26538316,105.14705882,
CSA,Central and South America,PAN,Panama,1978,Female,Age_all,[All],830.00000000,25.60148057,87.18039162,89.92416035,
CSA,Central and South America,PAN,Panama,1979,All,Age_all,[All],1917.00000000,23.31833110,96.29755407,100.05219207,
CSA,Central and South America,PAN,Panama,1979,Male,Age_all,[All],982.00000000,21.36640557,99.72624498,101.02880658,
CSA,Central and South America,PAN,Panama,1979,Female,Age_all,[All],935.00000000,25.79310345,93.35656849,99.04661017,
CSA,Central and South America,PAN,Panama,1980,All,Age_all,[All],1709.00000000,21.47254680,94.23055402,87.19387755,
CSA,Central and South America,PAN,Panama,1980,Male,Age_all,[All],907.00000000,19.83380713,102.79295531,90.79079079,
CSA,Central and South America,PAN,Panama,1980,Female,Age_all,[All],802.00000000,23.68576491,86.42467131,83.45473465,
CSA,Central and South America,PAN,Panama,1981,All,Age_all,[All],1605.00000000,20.12286861,81.49224549,80.25000000,
CSA,Central and South America,PAN,Panama,1981,Male,Age_all,[All],878.00000000,19.17449225,90.31692737,86.07843137,
CSA,Central and South America,PAN,Panama,1981,Female,Age_all,[All],727.00000000,21.40123639,73.26758634,74.18367347,
CSA,Central and South America,PAN,Panama,1982,All,Age_all,[All],1603.00000000,19.68803734,79.30781318,78.42465753,
CSA,Central and South America,PAN,Panama,1982,Male,Age_all,[All],860.00000000,18.43910806,85.61342087,82.45445829,
CSA,Central and South America,PAN,Panama,1982,Female,Age_all,[All],743.00000000,21.36285221,73.22872504,74.22577423,
CSA,Central and South America,PAN,Panama,1983,All,Age_all,[All],1569.00000000,18.46099541,79.33350129,75.10770704,
CSA,Central and South America,PAN,Panama,1983,Male,Age_all,[All],857.00000000,17.65554182,87.08631476,80.46948357,
CSA,Central and South America,PAN,Panama,1983,Female,Age_all,[All],712.00000000,19.53360768,71.61907979,69.53125000,
CSA,Central and South America,PAN,Panama,1984,All,Age_all,[All],1573.00000000,19.06666667,84.58334676,73.71134021,
CSA,Central and South America,PAN,Panama,1984,Male,Age_all,[All],838.00000000,17.92896876,94.35411671,77.00790296,
CSA,Central and South America,PAN,Panama,1984,Female,Age_all,[All],735.00000000,20.55369128,75.60018237,70.28112450,
CSA,Central and South America,PAN,Panama,1985,All,Age_all,[All],1690.00000000,18.79657435,82.21849469,77.49094411,
CSA,Central and South America,PAN,Panama,1985,Male,Age_all,[All],920.00000000,17.90928558,89.25334310,82.77103014,
CSA,Central and South America,PAN,Panama,1985,Female,Age_all,[All],770.00000000,19.97924235,75.08912306,72.00299233,
CSA,Central and South America,PAN,Panama,1986,All,Age_all,[All],1656.00000000,18.51934690,82.20341561,74.36012573,
CSA,Central and South America,PAN,Panama,1986,Male,Age_all,[All],911.00000000,17.55636924,92.20839038,80.27138955,
CSA,Central and South America,PAN,Panama,1986,Female,Age_all,[All],745.00000000,19.85078604,72.45887936,68.21719623,
CSA,Central and South America,PAN,Panama,1987,All,Age_all,[All],1640.00000000,18.01208127,78.68544604,72.11961302,
CSA,Central and South America,PAN,Panama,1987,Male,Age_all,[All],916.00000000,17.44761905,87.46957048,79.04046941,
CSA,Central and South America,PAN,Panama,1987,Female,Age_all,[All],724.00000000,18.78080415,69.62634058,64.92691239,
CSA,Central and South America,PAN,Panama,1988,All,Age_all,[All],1706.00000000,18.18375613,79.03568984,72.02715922,
CSA,Central and South America,PAN,Panama,1988,Male,Age_all,[All],943.00000000,17.35050598,91.44905169,78.68976124,
CSA,Central and South America,PAN,Panama,1988,Female,Age_all,[All],763.00000000,19.33113757,67.49521960,65.20369961,
CSA,Central and South America,PAN,Panama,1989,All,Age_all,[All],1549.00000000,16.20801507,68.71455754,64.02345019,
CSA,Central and South America,PAN,Panama,1989,Male,Age_all,[All],899.00000000,15.71953139,82.07845271,73.47742755,
CSA,Central and South America,PAN,Panama,1989,Female,Age_all,[All],650.00000000,16.93590412,55.99915619,54.35150708,
CSA,Central and South America,PAN,Panama,1996,All,Age_all,[All],1399.00000000,12.49441815,52.43054858,50.03055834,
CSA,Central and South America,PAN,Panama,1996,Male,Age_all,[All],771.00000000,11.77638613,59.91875838,54.66638967,
CSA,Central and South America,PAN,Panama,1996,Female,Age_all,[All],628.00000000,13.50537634,45.23894061,45.31292616,
CSA,Central and South America,PAN,Panama,1997,All,Age_all,[All],1580.00000000,12.93068173,57.28259595,55.36258463,
CSA,Central and South America,PAN,Panama,1997,Male,Age_all,[All],893.00000000,12.56154171,67.02756050,62.05349108,
CSA,Central and South America,PAN,Panama,1997,Female,Age_all,[All],687.00000000,13.44422701,48.22907628,48.55720774,
CSA,Central and South America,PAN,Panama,1998,All,Age_all,[All],1965.00000000,16.56550329,72.07832074,67.47207377,
CSA,Central and South America,PAN,Panama,1998,Male,Age_all,[All],1177.00000000,17.03575047,88.45408336,80.16591689,
CSA,Central and South America,PAN,Panama,1998,Female,Age_all,[All],788.00000000,15.90954977,55.98677098,54.56636704,
CSA,Central and South America,PAN,Panama,1999,All,Age_all,[All],2014.00000000,16.82258603,71.46007562,67.78415157,
CSA,Central and South America,PAN,Panama,1999,Male,Age_all,[All],1217.00000000,17.37330478,88.51545421,81.26552525,
CSA,Central and South America,PAN,Panama,1999,Female,Age_all,[All],797.00000000,16.04590296,54.68017362,54.08387547,
CSA,Central and South America,PAN,Panama,2000,All,Age_all,[All],1945.00000000,16.38998905,65.40876731,64.18447112,
CSA,Central and South America,PAN,Panama,2000,Male,Age_all,[All],1139.00000000,16.38848921,79.34429568,74.58923531,
CSA,Central and South America,PAN,Panama,2000,Female,Age_all,[All],806.00000000,16.39210901,51.77294550,53.61527250,
CSA,Central and South America,PAN,Panama,2001,All,Age_all,[All],2083.00000000,16.74168140,69.16548393,67.41868329,
CSA,Central and South America,PAN,Panama,2001,Male,Age_all,[All],1235.00000000,16.97361187,85.11254096,79.34177804,
CSA,Central and South America,PAN,Panama,2001,Female,Age_all,[All],848.00000000,16.41502129,53.73428674,55.31334226,
CSA,Central and South America,PAN,Panama,2002,All,Age_all,[All],1899.00000000,15.28001287,63.43625207,60.30125861,
CSA,Central and South America,PAN,Panama,2002,Male,Age_all,[All],1109.00000000,15.34098769,75.83258267,69.91631477,
CSA,Central and South America,PAN,Panama,2002,Female,Age_all,[All],790.00000000,15.19522985,51.22944361,50.54340559,
CSA,Central and South America,PAN,Panama,2003,All,Age_all,[All],1842.00000000,13.90398551,60.54571413,57.40020093,
CSA,Central and South America,PAN,Panama,2003,Male,Age_all,[All],1081.00000000,13.92502898,72.85342100,66.89617231,
CSA,Central and South America,PAN,Panama,2003,Female,Age_all,[All],761.00000000,13.87420237,48.49870990,47.76793196,
CSA,Central and South America,PAN,Panama,2004,All,Age_all,[All],1890.00000000,14.02701499,60.62223395,57.80955026,
CSA,Central and South America,PAN,Panama,2004,Male,Age_all,[All],1100.00000000,14.11523162,71.93749252,66.83407590,
CSA,Central and South America,PAN,Panama,2004,Female,Age_all,[All],790.00000000,13.90600246,49.49863871,48.66063152,
CSA,Central and South America,PAN,Panama,2005,All,Age_all,[All],2288.00000000,16.13198900,71.40345839,68.70423159,
CSA,Central and South America,PAN,Panama,2005,Male,Age_all,[All],1352.00000000,16.68106107,86.56017966,80.66681384,
CSA,Central and South America,PAN,Panama,2005,Female,Age_all,[All],936.00000000,15.39980257,56.59826738,56.58351630,
CSA,Central and South America,PAN,Panama,2006,All,Age_all,[All],2005.00000000,13.96434044,61.37725743,59.11549074,
CSA,Central and South America,PAN,Panama,2006,Male,Age_all,[All],1189.00000000,14.24634555,74.73140922,69.67746775,
CSA,Central and South America,PAN,Panama,2006,Female,Age_all,[All],816.00000000,13.57285429,48.33223463,48.42043176,
CSA,Central and South America,PAN,Panama,2007,All,Age_all,[All],2407.00000000,16.28882723,71.34576548,69.69387681,
CSA,Central and South America,PAN,Panama,2007,Male,Age_all,[All],1379.00000000,15.91459896,83.81886877,79.38664462,
CSA,Central and South America,PAN,Panama,2007,Female,Age_all,[All],1028.00000000,16.81937173,59.27155378,59.88571615,
CSA,Central and South America,PAN,Panama,2008,All,Age_all,[All],2422.00000000,16.02381740,70.63010220,68.88110019,
CSA,Central and South America,PAN,Panama,2008,Male,Age_all,[All],1426.00000000,16.07666291,85.89001421,80.65975836,
CSA,Central and South America,PAN,Panama,2008,Female,Age_all,[All],996.00000000,15.94875901,55.90292189,56.97014902,
CSA,Central and South America,PAN,Panama,2009,All,Age_all,[All],2378.00000000,15.34391534,66.94141660,66.43914937,
CSA,Central and South America,PAN,Panama,2009,Male,Age_all,[All],1435.00000000,15.59952169,82.97801219,79.76773415,
CSA,Central and South America,PAN,Panama,2009,Female,Age_all,[All],943.00000000,14.97063026,51.47325349,52.97032651,
CSA,Central and South America,PAN,Panama,2010,All,Age_all,[All],2681.00000000,16.20723008,73.63930813,73.59951596,
CSA,Central and South America,PAN,Panama,2010,Male,Age_all,[All],1588.00000000,16.30557552,90.64620518,86.76476695,
CSA,Central and South America,PAN,Panama,2010,Female,Age_all,[All],1093.00000000,16.06644128,57.55640876,60.30494550,
CSA,Central and South America,PAN,Panama,2011,All,Age_all,[All],2466.00000000,15.06690291,66.55787559,66.53207367,
CSA,Central and South America,PAN,Panama,2011,Male,Age_all,[All],1399.00000000,14.64768087,78.32285213,75.14911647,
CSA,Central and South America,PAN,Panama,2011,Female,Age_all,[All],1067.00000000,15.65434272,55.28458477,57.83677454,
CSA,Central and South America,PAN,Panama,2012,All,Age_all,[All],2567.00000000,14.79538905,66.87683299,68.07888133,
CSA,Central and South America,PAN,Panama,2012,Male,Age_all,[All],1503.00000000,14.79330709,81.11465048,79.39006457,
CSA,Central and South America,PAN,Panama,2012,Female,Age_all,[All],1064.00000000,14.79833102,53.14699493,56.67258427,
CSA,Central and South America,PAN,Panama,2013,All,Age_all,[All],2833.00000000,15.94529183,71.48199419,73.86385117,
CSA,Central and South America,PAN,Panama,2013,Male,Age_all,[All],1630.00000000,15.90554254,85.28554799,84.67365320,
CSA,Central and South America,PAN,Panama,2013,Female,Age_all,[All],1203.00000000,15.99946801,58.17928642,62.97080887,
CSA,Central and South America,PAN,Panama,2014,All,Age_all,[All],2771.00000000,15.24957350,68.71913318,71.02735130,
CSA,Central and South America,PAN,Panama,2014,Male,Age_all,[All],1598.00000000,15.30358169,82.27692113,81.63995147,
CSA,Central and South America,PAN,Panama,2014,Female,Age_all,[All],1173.00000000,15.17660758,55.78148046,60.34149272,
CSA,Central and South America,PRY,Paraguay,2000,All,Age_all,[All],3070.00000000,16.49119037,66.56038729,57.67206611,
CSA,Central and South America,PRY,Paraguay,2000,Male,Age_all,[All],1675.00000000,16.15547840,74.81067800,62.01393111,
CSA,Central and South America,PRY,Paraguay,2000,Female,Age_all,[All],1395.00000000,16.91319108,58.89541898,53.19968454,
CSA,Central and South America,PRY,Paraguay,2001,All,Age_all,[All],2858.00000000,15.53260870,59.76617748,52.64860428,
CSA,Central and South America,PRY,Paraguay,2001,Male,Age_all,[All],1496.00000000,14.65086671,64.79296419,54.30667152,
CSA,Central and South America,PRY,Paraguay,2001,Female,Age_all,[All],1362.00000000,16.63206741,55.52484838,50.94033921,
CSA,Central and South America,PRY,Paraguay,2002,All,Age_all,[All],2817.00000000,14.87799725,56.21952475,50.92225869,
CSA,Central and South America,PRY,Paraguay,2002,Male,Age_all,[All],1508.00000000,14.35916968,63.13308729,53.71334456,
CSA,Central and South America,PRY,Paraguay,2002,Female,Age_all,[All],1309.00000000,15.52419355,50.03288725,48.04618306,
CSA,Central and South America,PRY,Paraguay,2003,All,Age_all,[All],2916.00000000,14.74290915,59.72854419,51.76653294,
CSA,Central and South America,PRY,Paraguay,2003,Male,Age_all,[All],1563.00000000,14.13200723,67.33716066,54.66892944,
CSA,Central and South America,PRY,Paraguay,2003,Female,Age_all,[All],1350.00000000,15.49231122,52.81580209,48.66697549,
CSA,Central and South America,PRY,Paraguay,2003,Unknown,Age_all,[All],3.00000000,60.00000000,,,
CSA,Central and South America,PRY,Paraguay,2004,All,Age_all,[All],3320.00000000,15.23844494,68.04991894,57.93511233,
CSA,Central and South America,PRY,Paraguay,2004,Male,Age_all,[All],1762.00000000,14.60180658,74.70937227,60.57132996,
CSA,Central and South America,PRY,Paraguay,2004,Female,Age_all,[All],1540.00000000,16.00332537,61.17666136,54.57917507,
CSA,Central and South America,PRY,Paraguay,2004,Unknown,Age_all,[All],18.00000000,18.55670103,,,
CSA,Central and South America,PRY,Paraguay,2005,All,Age_all,[All],3278.00000000,14.85341429,65.07389982,56.28341291,
CSA,Central and South America,PRY,Paraguay,2005,Male,Age_all,[All],1800.00000000,14.60920380,73.62759137,60.86991221,
CSA,Central and South America,PRY,Paraguay,2005,Female,Age_all,[All],1473.00000000,15.12630930,56.96387739,51.37830231,
CSA,Central and South America,PRY,Paraguay,2005,Unknown,Age_all,[All],5.00000000,50.00000000,,,
CSA,Central and South America,PRY,Paraguay,2006,All,Age_all,[All],3149.00000000,13.85515663,61.07565361,53.25365635,
CSA,Central and South America,PRY,Paraguay,2006,Male,Age_all,[All],1715.00000000,13.59600444,69.20774932,57.10360525,
CSA,Central and South America,PRY,Paraguay,2006,Female,Age_all,[All],1427.00000000,14.13011189,53.29243728,49.03950275,
CSA,Central and South America,PRY,Paraguay,2006,Unknown,Age_all,[All],7.00000000,46.66666667,,,
CSA,Central and South America,PRY,Paraguay,2007,All,Age_all,[All],3048.00000000,13.24814187,60.46242056,50.81332156,
