DATAFLOW,LAST UPDATE,freq,unit,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1979,1.08,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1980,1.36,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1981,4.30,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1982,1.74,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1983,15.24,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1984,3.63,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1985,3.70,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1986,5.95,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1987,3.87,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1988,12.36,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1989,3.46,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1990,4.32,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1991,6.41,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1992,37.09,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1993,7.99,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1994,34.02,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1995,6.91,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1996,1.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1997,2.23,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1998,17.29,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,1999,5.25,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2000,18.43,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2001,13.41,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2002,15.80,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2003,45.78,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2004,4.94,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2005,10.80,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2006,28.77,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2007,25.74,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2008,7.30,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2009,9.94,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2010,25.27,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2011,17.63,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2012,31.63,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2013,46.63,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2014,8.97,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2015,67.53,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2016,12.46,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2017,36.05,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2018,32.69,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2019,40.16,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2020,10.01,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2021,24.65,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2022,29.40,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2023,37.12,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,AT,2024,57.75,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1979,0.07,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1980,1.37,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1981,3.57,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1982,4.20,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1983,16.29,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1984,3.47,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1985,0.31,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1986,2.07,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1987,3.15,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1988,0.13,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1989,9.60,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1990,16.90,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1991,5.91,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1992,9.70,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1993,0.39,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1994,40.50,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1995,36.21,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1996,7.74,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1997,14.44,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1998,8.06,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,1999,0.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2000,5.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2001,14.51,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2002,13.00,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2003,44.24,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2004,7.96,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2005,12.73,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2006,42.57,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2007,2.64,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2008,1.44,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2009,7.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2010,22.07,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2011,8.51,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2012,13.29,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2013,16.75,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2014,8.20,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2015,30.08,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2016,25.37,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2017,16.76,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2018,35.78,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2019,39.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2020,52.55,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2021,4.18,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2022,25.40,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2023,12.03,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BE,2024,11.79,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1979,46.58,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1980,54.14,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1981,60.25,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1982,38.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1983,39.42,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1984,31.65,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1985,75.58,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1986,70.43,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1987,133.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1988,145.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1989,56.15,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1990,77.91,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1991,62.87,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1992,116.39,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1993,125.19,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1994,149.42,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1995,55.38,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1996,111.75,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1997,59.58,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1998,177.27,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,1999,143.12,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2000,216.71,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2001,203.57,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2002,129.26,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2003,162.73,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2004,57.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2005,61.45,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2006,128.54,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2007,247.56,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2008,172.96,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2009,117.02,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2010,180.30,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2011,128.56,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2012,274.81,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2013,134.49,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2014,102.89,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2015,198.00,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2016,185.14,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2017,208.93,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2018,127.77,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2019,163.85,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2020,165.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2021,217.20,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2022,201.65,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2023,248.43,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,BG,2024,352.51,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1979,363.15,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1980,335.10,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1981,399.74,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1982,366.52,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1983,308.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1984,268.03,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1985,365.50,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1986,352.31,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1987,380.12,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1988,476.29,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1989,334.03,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1990,353.09,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1991,326.65,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1992,322.91,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1993,423.35,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1994,528.52,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1995,616.78,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1996,611.99,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1997,553.94,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1998,751.93,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,1999,707.36,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2000,754.52,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2001,695.26,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2002,681.16,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2003,722.27,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2004,632.80,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2005,593.35,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2006,663.87,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2007,725.15,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2008,737.13,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2009,718.27,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2010,745.53,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2011,672.18,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2012,774.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2013,687.32,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2014,634.15,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2015,678.65,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2016,743.13,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2017,711.38,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2018,812.18,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2019,754.00,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2020,802.51,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2021,732.46,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2022,698.12,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2023,780.47,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CY,2024,1010.96,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1979,0.52,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1980,0.17,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1981,1.04,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1982,1.96,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1983,11.26,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1984,5.10,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1985,2.77,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1986,3.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1987,3.07,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1988,9.23,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1989,4.76,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1990,2.47,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1991,5.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1992,33.82,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1993,3.94,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1994,48.64,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1995,6.80,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1996,0.87,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1997,2.91,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1998,19.71,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,1999,5.82,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2000,16.53,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2001,6.27,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2002,9.12,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2003,38.23,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2004,2.97,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2005,12.40,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2006,31.30,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2007,21.75,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2008,3.22,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2009,4.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2010,26.89,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2011,13.34,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2012,23.96,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2013,44.85,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2014,9.52,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2015,97.23,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2016,10.52,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2017,22.51,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2018,45.88,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2019,40.21,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2020,6.06,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2021,10.76,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2022,26.63,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2023,31.63,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,CZ,2024,44.12,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1979,2.03,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1980,1.49,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1981,1.06,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1982,7.35,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1983,19.15,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1984,7.26,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1985,2.17,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1986,7.00,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1987,3.24,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1988,3.60,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1989,7.48,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1990,8.26,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1991,11.91,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1992,24.96,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1993,0.49,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1994,50.28,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1995,16.21,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1996,3.29,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1997,7.80,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1998,13.69,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,1999,5.22,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,2000,7.21,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,2001,12.09,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,2002,13.60,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,2003,51.71,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,2004,5.42,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,CDD,DE,2005,10.76,,
